date,quantile,return
2023-07-27,5,-0.01956846973868213
2023-07-28,1,0.00473774117495768
2023-07-28,2,0.010314721076867319
2023-07-28,3,0.007771500307281046
2023-07-28,4,0.003995195975475292
2023-07-28,5,0.011618414159199108
2023-07-31,1,-0.006238297703456127
2023-07-31,2,0.006898073361084795
2023-07-31,3,-0.0005242224970832585
2023-07-31,4,0.0012475249640471868
2023-07-31,5,0.003990332346829573
2023-08-01,1,-0.002052841197516142
2023-08-01,2,0.0006583771086782155
2023-08-01,3,0.0007864183898556626
2023-08-01,4,0.001071195644391633
2023-08-01,5,0.0020580826331428282
2023-08-02,1,-0.001262869016530957
2023-08-02,2,0.00016848442000040197
2023-08-02,3,-0.0009731208684376153
2023-08-02,4,-0.002302345595057487
2023-08-02,5,0.007907322865738989
2023-08-03,1,0.0025772742977495976
2023-08-03,2,-0.000651346623261443
2023-08-03,3,0.002619738247367281
2023-08-03,4,0.005575092992709833
2023-08-03,5,0.003943133088233114
2023-08-04,1,-0.006564093514616156
2023-08-04,2,-0.009566680439975796
2023-08-04,3,-0.007713313811441542
2023-08-04,4,-0.008294686018055863
2023-08-04,5,-0.0007880077694617836
2023-08-07,1,-0.013534986286588085
2023-08-07,2,-0.0050430695219100125
2023-08-07,3,-0.003063265943303738
2023-08-07,4,-0.007296025317603565
2023-08-07,5,-0.007820311129741409
2023-08-08,1,0.010487999759379503
2023-08-08,2,0.008837508188365257
2023-08-08,3,0.00735847712836072
2023-08-08,4,0.0007378457820583155
2023-08-08,5,0.0025660332573701197
2023-08-09,1,-0.0013267023993439116
2023-08-09,2,0.0025429431710792595
2023-08-09,3,0.0046204846309958105
2023-08-09,4,0.001553634291400742
2023-08-09,5,0.0012397422634514064
2023-08-10,1,-0.0038361059314660235
2023-08-10,2,0.0020835478708542843
2023-08-10,3,0.005242697970924112
2023-08-10,4,0.0017362285798433416
2023-08-10,5,0.001010930656397211
2023-08-11,1,0.008599594509153131
2023-08-11,2,0.008802355179738802
2023-08-11,3,0.006028489596999796
2023-08-11,4,0.003980694268752294
2023-08-11,5,0.006089349806354927
2023-08-14,1,-0.010718237883512467
2023-08-14,2,-0.0028285156608134094
2023-08-14,3,-0.007949580065053953
2023-08-14,4,-0.009327116563769037
2023-08-14,5,-0.003293678664321566
2023-08-15,1,0.007451180126863946
2023-08-15,2,0.01267745644565906
2023-08-15,3,0.005596501783704801
2023-08-15,4,0.00803826824953485
2023-08-15,5,0.012350758340206769
2023-08-16,1,0.0015187043900706397
2023-08-16,2,0.004468160475366535
2023-08-16,3,0.00222462731433647
2023-08-16,4,0.004409999336459126
2023-08-16,5,0.009696135866922423
2023-08-17,1,-0.009074240099881083
2023-08-17,2,-0.009138463331822742
2023-08-17,3,-0.003750809162168279
2023-08-17,4,-0.005438586494709906
2023-08-17,5,-0.014808418841074375
2023-08-18,1,-0.004832132585812077
2023-08-18,2,-0.007263505684003234
2023-08-18,3,-0.003701599608177511
2023-08-18,4,-0.0014175114599288001
2023-08-18,5,-0.0012068454774483831
2023-08-21,1,-0.005681367408185688
2023-08-21,2,-0.006441138291140431
2023-08-21,3,-0.002385057445296738
2023-08-21,4,-0.002468348627942019
2023-08-21,5,0.0009329860556822146
2023-08-22,1,-0.0053919868900629865
2023-08-22,2,0.0028588503309748357
2023-08-22,3,0.0009051413887047289
2023-08-22,4,0.0010323792188255878
2023-08-22,5,0.00019755070635098368
2023-08-23,1,-0.013823339967457715
2023-08-23,2,-0.002434570197595889
2023-08-23,3,-0.0027026956214157047
2023-08-23,4,-0.0066794834821212795
2023-08-23,5,-0.006452459879216354
2023-08-24,1,0.011258598940013301
2023-08-24,2,0.012311675964300066
2023-08-24,3,0.015327344755886797
2023-08-24,4,0.02046424265947672
2023-08-24,5,0.01686418232682002
2023-08-25,1,0.0038503540961183167
2023-08-25,2,0.004748321874672115
2023-08-25,3,0.008616650801159177
2023-08-25,4,0.009068421729037044
2023-08-25,5,0.006629053792095533
2023-08-28,1,0.0031646911933081202
2023-08-28,2,0.0004894419456234604
2023-08-28,3,0.008050122318401149
2023-08-28,4,0.0048374284674425495
2023-08-28,5,0.001595999071742705
2023-08-29,1,0.004682584807744536
2023-08-29,2,-0.004385473124502446
2023-08-29,3,0.0009867053456008692
2023-08-29,4,0.0062758001356522704
2023-08-29,5,-4.080560475401085e-05
2023-08-30,1,0.009032224390586669
2023-08-30,2,0.008567735376988786
2023-08-30,3,0.013994979618001393
2023-08-30,4,0.002443319284704197
2023-08-30,5,0.006520965979999312
2023-08-31,1,-0.013250353020478643
2023-08-31,2,-0.012433430185779071
2023-08-31,3,-0.011518660846046684
2023-08-31,4,-0.013436167988164455
2023-08-31,5,-0.01286851741756631
2023-09-01,1,0.002791820033094845
2023-09-01,2,0.005560178345514096
2023-09-01,3,0.010850888207679696
2023-09-01,4,0.006115389977485425
2023-09-01,5,0.004198199911636614
2023-09-04,1,-0.006889095688460406
2023-09-04,2,-0.013697375610963933
2023-09-04,3,-0.007498274398214082
2023-09-04,4,-0.006977800565615017
2023-09-04,5,-0.01108847277919783
2023-09-05,1,0.004260364520332955
2023-09-05,2,0.004191400488045477
2023-09-05,3,0.005046447185778128
2023-09-05,4,0.012079973503483884
2023-09-05,5,-0.0013557141266885126
2023-09-06,1,-0.0079249078869297
2023-09-06,2,-0.010396255879480364
2023-09-06,3,-0.00043649068434974516
2023-09-06,4,0.0022168350555842307
2023-09-06,5,-0.0101008022104849
2023-09-07,1,-0.001953238898638221
2023-09-07,2,-0.002408269892776788
2023-09-07,3,0.0005336651157335486
2023-09-07,4,0.00907969119648265
2023-09-07,5,0.0036293957973177722
2023-09-08,1,0.018752549777615958
2023-09-08,2,0.013679033222885837
2023-09-08,3,0.017934902897376006
2023-09-08,4,0.01833721482602453
2023-09-08,5,0.014395247069907654
2023-09-11,1,0.01489062820567933
2023-09-11,2,0.01246167853013517
2023-09-11,3,0.015429775819493237
2023-09-11,4,0.007822056049231384
2023-09-11,5,0.015887815722129908
2023-09-12,1,-0.010303838331015683
2023-09-12,2,-0.01180576159250954
2023-09-12,3,-0.008400729282569335
2023-09-12,4,-0.004133150696292099
2023-09-12,5,-0.0030974174971119244
2023-09-13,1,-0.0008894190391198387
2023-09-13,2,0.003966373647221464
2023-09-13,3,-3.957219753125208e-05
2023-09-13,4,0.002293770790080217
2023-09-13,5,0.0018333235794722917
2023-09-14,1,-0.002498798407559225
2023-09-14,2,-0.0002984512846938912
2023-09-14,3,0.0009127866911438174
2023-09-14,4,-0.003234184805092498
2023-09-14,5,-0.0011630822760855578
2023-09-15,1,-0.003399026162892782
2023-09-15,2,0.00675418209211397
2023-09-15,3,-0.0062045625643862125
2023-09-15,4,0.0011093426067012196
2023-09-15,5,0.005525505131558362
2023-09-18,1,0.00983883890528059
2023-09-18,2,0.01279958035484411
2023-09-18,3,0.014429061270660327
2023-09-18,4,0.014440904005649915
2023-09-18,5,0.015554834872250147
2023-09-19,1,-0.0024715714381951656
2023-09-19,2,0.001740580470633024
2023-09-19,3,-0.00016591044388604144
2023-09-19,4,-0.0036261980435451603
2023-09-19,5,-0.002999639603294322
2023-09-20,1,0.021961017718772395
2023-09-20,2,0.015591414020052262
2023-09-20,3,0.015456819643167367
2023-09-20,4,0.02229575435365326
2023-09-20,5,0.02509698600239902
2023-09-21,1,-0.007812275187821302
2023-09-21,2,-0.009386214320534013
2023-09-21,3,-0.008301579152403241
2023-09-21,4,-0.00858525351729696
2023-09-21,5,-0.0037914445798811532
2023-09-22,1,-0.0005797484621655694
2023-09-22,2,-0.0055219720783447794
2023-09-22,3,0.0014372363269072484
2023-09-22,4,-0.003671707061494025
2023-09-22,5,0.0022775756089483267
2023-09-25,1,0.0007013282665424866
2023-09-25,2,-0.0009011920794095049
2023-09-25,3,0.0023811918145923592
2023-09-25,4,-0.0034671908027622484
2023-09-25,5,0.0014270486309538423
2023-09-26,1,-0.001855619459460818
2023-09-26,2,0.0011459040964720626
2023-09-26,3,0.002534066504320737
2023-09-26,4,0.0010896935519323263
2023-09-26,5,0.00228429305698077
2023-09-27,1,0.007533365496788657
2023-09-27,2,0.012962907171252099
2023-09-27,3,0.008576095353535224
2023-09-27,4,0.002222566272482423
2023-09-27,5,0.006931958428987844
2023-09-28,1,0.01263847649093337
2023-09-28,2,0.004150307131615804
2023-09-28,3,0.005353557176756939
2023-09-28,4,0.007599097985761893
2023-09-28,5,0.016172372705864302
2023-09-29,1,-0.005843301432663574
2023-09-29,2,-0.0077164302800553485
2023-09-29,3,-0.003263288479897914
2023-09-29,4,-0.005028614137956676
2023-09-29,5,7.446063314090487e-05
2023-10-02,1,-0.0014148300085424985
2023-10-02,2,0.006242058882730144
2023-10-02,3,0.0027529015318552134
2023-10-02,4,0.005313504714069474
2023-10-02,5,0.0012836096354749227
2023-10-03,1,-0.007810712133394163
2023-10-03,2,-0.004460003355653449
2023-10-03,3,-0.0020367377709235657
2023-10-03,4,0.0013464810010694734
2023-10-03,5,-0.0011341875845558584
2023-10-04,1,0.0022944979718476756
2023-10-04,2,0.004898521653990374
2023-10-04,3,0.0012688893309845586
2023-10-04,4,0.00907447773214243
2023-10-04,5,0.002205632257083337
2023-10-05,1,-0.013428989824350517
2023-10-05,2,-0.008756210323137878
2023-10-05,3,-0.007385623090022548
2023-10-05,4,-0.009137794326128663
2023-10-05,5,-0.0094752119720004
2023-10-06,1,-0.0027105884569253685
2023-10-06,2,0.0019495472139256147
2023-10-06,3,-0.006727274130577804
2023-10-06,4,-0.0037681892641511982
2023-10-06,5,-0.00041554210037195963
2023-10-09,1,0.014559930175669424
2023-10-09,2,0.013962113729390132
2023-10-09,3,0.017798983977962028
2023-10-09,4,0.01233527738899119
2023-10-09,5,0.010441332716462571
2023-10-10,1,-0.01423666669814466
2023-10-10,2,-0.017853759956201615
2023-10-10,3,-0.019515649757778687
2023-10-10,4,-0.01985771292787077
2023-10-10,5,-0.01694847615062372
2023-10-11,1,0.008492435578451285
2023-10-11,2,0.008980702839112044
2023-10-11,3,0.007224761014868703
2023-10-11,4,0.009476817580127538
2023-10-11,5,0.0052854158725385274
2023-10-12,1,0.011076137476600242
2023-10-12,2,0.005905062648161045
2023-10-12,3,0.012837761187845461
2023-10-12,4,0.01094405647213445
2023-10-12,5,0.010130477082954382
2023-10-13,1,0.0114049902409389
2023-10-13,2,0.0033872826124460714
2023-10-13,3,0.008793900694112622
2023-10-13,4,0.007737350114559891
2023-10-13,5,0.011438156818407146
2023-10-16,1,-0.00037520972383422036
2023-10-16,2,-0.0024641050382838902
2023-10-16,3,-0.0018156487964175823
2023-10-16,4,-0.002529418912186686
2023-10-16,5,-0.0031827438704517966
2023-10-17,1,0.0113287633843481
2023-10-17,2,0.012431375373273108
2023-10-17,3,0.004154321348289082
2023-10-17,4,0.009865760986103592
2023-10-17,5,0.0027741301175532493
2023-10-18,1,-0.0027822404343147466
2023-10-18,2,0.004616054704056792
2023-10-18,3,0.004641214315087129
2023-10-18,4,0.005197049771190584
2023-10-18,5,0.006989443455290683
2023-10-19,1,0.007809994438178954
2023-10-19,2,0.010074348177817084
2023-10-19,3,0.009272702498819816
2023-10-19,4,0.010355483651523235
2023-10-19,5,0.008453131119189172
2023-10-20,1,-0.006860477880675833
2023-10-20,2,-0.007811364140624931
2023-10-20,3,-0.0019313457889596581
2023-10-20,4,-0.005119885500342254
2023-10-20,5,-0.009806141151693207
2023-10-23,1,-0.0025458428547057597
2023-10-23,2,0.0023942535237867356
2023-10-23,3,-0.007030437492070354
2023-10-23,4,-0.002566744575232282
2023-10-23,5,-0.0014946892511535654
2023-10-24,1,-0.0038286562714751615
2023-10-24,2,-0.0011909302871732118
2023-10-24,3,0.0025749474215974073
2023-10-24,4,0.0030462323206736797
2023-10-24,5,0.00024033945111704737
2023-10-25,1,0.02186207596372927
2023-10-25,2,0.0318206291805201
2023-10-25,3,0.02694290317710362
2023-10-25,4,0.018919789492522508
2023-10-25,5,0.028092065975763202
2023-10-26,1,-0.016438849324656182
2023-10-26,2,-0.014724566927307156
2023-10-26,3,-0.010272845654848104
2023-10-26,4,-0.019209689942221556
2023-10-26,5,-0.008043363604286738
2023-10-27,1,-0.003306978227108437
2023-10-27,2,-0.002175841548225103
2023-10-27,3,-0.0052771848319630435
2023-10-27,4,0.00398646732024939
2023-10-27,5,0.005652209931362267
2023-10-30,1,0.0012479006143721232
2023-10-30,2,-0.0108667805015676
2023-10-30,3,0.003703024282897177
2023-10-30,4,0.0050476072265627754
2023-10-30,5,0.004209315926258155
2023-10-31,1,-0.0026780522656661724
2023-10-31,2,-0.007885681497550484
2023-10-31,3,0.002811078562361631
2023-10-31,4,-0.011670162724941048
2023-10-31,5,-0.005916802764613664
2023-11-01,1,0.002082259564562727
2023-11-01,2,-0.006128036146840977
2023-11-01,3,0.0012784640384940666
2023-11-01,4,-0.0013091669021092571
2023-11-01,5,0.0016721091825155196
2023-11-02,1,-0.006431419438260212
2023-11-02,2,-0.014620176318221186
2023-11-02,3,-0.00795166382768814
2023-11-02,4,-0.014455385030266315
2023-11-02,5,-0.010105418940490166
2023-11-03,1,0.005546543401663402
2023-11-03,2,0.00397945164488245
2023-11-03,3,0.0036032690412218195
2023-11-03,4,0.0031254212747230305
2023-11-03,5,0.004153259365184081
2023-11-06,1,-0.015057357159161868
2023-11-06,2,-0.01632786911637111
2023-11-06,3,-0.008576739768363427
2023-11-06,4,-0.010166430882037579
2023-11-06,5,-0.00722549279462039
2023-11-07,1,0.003540614525332565
2023-11-07,2,-0.0018921484815941402
2023-11-07,3,-0.001287408430417088
2023-11-07,4,0.002868202261095301
2023-11-07,5,0.004313131984743293
2023-11-08,1,-0.0031148432954478493
2023-11-08,2,0.0032387271250139127
2023-11-08,3,-0.005300041380177714
2023-11-08,4,0.002485165290091545
2023-11-08,5,0.0068843718694384555
2023-11-09,1,0.013182988916775249
2023-11-09,2,0.016104664911878914
2023-11-09,3,0.01456649146089447
2023-11-09,4,0.0048987616548222725
2023-11-09,5,0.013145986714017932
2023-11-10,1,-0.019502329743401898
2023-11-10,2,-0.024262753742816542
2023-11-10,3,-0.02206382510770606
2023-11-10,4,-0.018595395657331544
2023-11-10,5,-0.017130108316157473
2023-11-13,1,-0.018787768549141597
2023-11-13,2,-0.01713410259407403
2023-11-13,3,-0.01973270567915343
2023-11-13,4,-0.013819498446608626
2023-11-13,5,-0.017963222718895965
2023-11-14,1,-0.0037344810947841376
2023-11-14,2,-0.00872212040708896
2023-11-14,3,-0.008710838948334826
2023-11-14,4,-0.0023725723632848734
2023-11-14,5,-0.004988715837121174
2023-11-15,1,0.004987302289667529
2023-11-15,2,0.01047208739112225
2023-11-15,3,0.007452673574399535
2023-11-15,4,0.007453951254429257
2023-11-15,5,0.00931758167137904
2023-11-16,1,0.007474616668378948
2023-11-16,2,0.003604122726283829
2023-11-16,3,0.0006121232628002577
2023-11-16,4,0.003429061545905899
2023-11-16,5,0.0055466907318766825
2023-11-17,1,0.0004365272463128767
2023-11-17,2,0.006483287580853798
2023-11-17,3,-0.0007445403207165645
2023-11-17,4,0.0018769502247440294
2023-11-17,5,-0.000605492922675456
2023-11-20,1,0.008502056313451868
2023-11-20,2,0.009333984686696332
2023-11-20,3,0.008677470329772572
2023-11-20,4,0.00927136710705563
2023-11-20,5,0.007914278883359235
2023-11-21,1,-0.007565506667380449
2023-11-21,2,-0.0074248446781052975
2023-11-21,3,-0.012158092704130105
2023-11-21,4,-0.006393619453010842
2023-11-21,5,-0.00783631496781137
2023-11-22,1,-0.004324382673948647
2023-11-22,2,-0.008253823044512406
2023-11-22,3,-0.007763333389729654
2023-11-22,4,-0.0067638865988659605
2023-11-22,5,-0.005169396202777605
2023-11-23,1,0.006819350713584686
2023-11-23,2,0.005912319535846115
2023-11-23,3,0.008383890257197563
2023-11-23,4,-0.0018442997545682705
2023-11-23,5,0.0070435792661584775
2023-11-24,1,-0.0011150169360149725
2023-11-24,2,0.0027153255457012465
2023-11-24,3,0.005709655862727325
2023-11-24,4,0.001814579985680713
2023-11-24,5,0.003990745973652294
2023-11-27,1,-0.008752093134956434
2023-11-27,2,-0.0045013103235912065
2023-11-27,3,-0.002208106793980499
2023-11-27,4,-0.0045973098671902544
2023-11-27,5,-0.004247412000715341
2023-11-28,1,-0.0011236873370166322
2023-11-28,2,-0.0019366217096450926
2023-11-28,3,-0.0036353678334603177
2023-11-28,4,-0.0017945634024072142
2023-11-28,5,-0.009150638559334413
2023-11-29,1,-0.0014011316626894531
2023-11-29,2,-0.007883298935255051
2023-11-29,3,-0.0030385828019217362
2023-11-29,4,-0.007633056169791231
2023-11-29,5,-0.004214932190018643
2023-11-30,1,-0.008730130727827764
2023-11-30,2,-0.00873246741281084
2023-11-30,3,-0.011412451531482359
2023-11-30,4,-0.012312156370850333
2023-11-30,5,-0.012544018595541183
2023-12-01,1,-0.004576939291748238
2023-12-01,2,-0.010202247761741707
2023-12-01,3,-0.008914659046302504
2023-12-01,4,-0.0088065002674621
2023-12-01,5,-0.005734126560450636
2023-12-04,1,-0.017031480229753294
2023-12-04,2,-0.011168788666366829
2023-12-04,3,-0.014432874417123567
2023-12-04,4,-0.017430548667298006
2023-12-04,5,-0.023609093749479625
2023-12-05,1,-0.0047000529114459575
2023-12-05,2,-0.0021447064104621865
2023-12-05,3,-0.001196625598642041
2023-12-05,4,-0.00044406963663024424
2023-12-05,5,0.0055367153656386775
2023-12-06,1,-0.0005277900450692628
2023-12-06,2,-0.000571686515988927
2023-12-06,3,-0.012058245801696822
2023-12-06,4,-0.001053024738421594
2023-12-06,5,-0.002476685199643057
2023-12-07,1,0.002578004940524665
2023-12-07,2,0.003588926776043156
2023-12-07,3,0.0027048999587640952
2023-12-07,4,0.0027627433301842877
2023-12-07,5,-0.0019181727273387252
2023-12-08,1,0.006745883063990082
2023-12-08,2,0.01057093573481234
2023-12-08,3,0.015989463976505768
2023-12-08,4,0.0078044667629945065
2023-12-08,5,0.008465127482841003
2023-12-11,1,0.0008771181541473499
2023-12-11,2,0.0011416313032094052
2023-12-11,3,0.00023288908997217686
2023-12-11,4,-0.00023193660123800228
2023-12-11,5,-0.001313265451248725
2023-12-12,1,-0.004815810147971236
2023-12-12,2,-0.0029079821585281363
2023-12-12,3,-0.011590533025318137
2023-12-12,4,-0.008755424336053502
2023-12-12,5,-0.007402923553702714
2023-12-13,1,-0.003034269626387528
2023-12-13,2,0.0011724381547614344
2023-12-13,3,0.0017538813791731639
2023-12-13,4,0.0003490521631407681
2023-12-13,5,-0.0060904780678384205
2023-12-14,1,-0.009064508210500834
2023-12-14,2,-0.00837688211592945
2023-12-14,3,-0.008718894242060404
2023-12-14,4,-0.005525595977758455
2023-12-14,5,-0.006834852289113163
2023-12-15,1,0.008161031939190225
2023-12-15,2,0.006840685396589743
2023-12-15,3,0.007741851634319362
2023-12-15,4,0.005135350105689846
2023-12-15,5,0.0013158240219986995
2023-12-18,1,0.009940775980090095
2023-12-18,2,0.0037395223100433715
2023-12-18,3,0.006981850022186744
2023-12-18,4,0.008788054744438698
2023-12-18,5,0.007372272673779358
2023-12-19,1,0.009965159995696969
2023-12-19,2,0.009823753233873187
2023-12-19,3,0.0114882045860988
2023-12-19,4,0.013197717581795122
2023-12-19,5,0.00947425970281522
2023-12-20,1,0.006380023638358167
2023-12-20,2,0.013024699713778728
2023-12-20,3,0.016850202763811
2023-12-20,4,0.01025319132432768
2023-12-20,5,0.007933992640034243
2023-12-21,1,-0.010036010531815364
2023-12-21,2,-0.013193963664019032
2023-12-21,3,-0.01447577761990198
2023-12-21,4,-0.010446141336911564
2023-12-21,5,-0.009971958984814247
2023-12-22,1,-0.006935265946754634
2023-12-22,2,-0.00728922876968967
2023-12-22,3,-0.005106258728211184
2023-12-22,4,-0.007605024471595029
2023-12-22,5,-0.005530819090133601
2023-12-25,1,0.030133948722633447
2023-12-25,2,0.02407540862616957
2023-12-25,3,0.023058724104941926
2023-12-25,4,0.024279123007726746
2023-12-25,5,0.026404921882331664
2023-12-26,1,0.011940447525395827
2023-12-26,2,0.011321840135493269
2023-12-26,3,0.009955842562755123
2023-12-26,4,0.0054227435275756766
2023-12-26,5,0.015124632210316473
2023-12-27,1,0.0026281596999155406
2023-12-27,2,0.004730489457240538
2023-12-27,3,0.010650924382494993
2023-12-27,4,0.001941572752030789
2023-12-27,5,0.008344253978148284
2023-12-28,1,-0.0025047355899384728
2023-12-28,2,-0.0025306299253490512
2023-12-28,3,0.0041793889524194515
2023-12-28,4,-0.001719877883068677
2023-12-28,5,-0.0017054665814881598
2023-12-29,1,0.01165437046772266
2023-12-29,2,0.01191650105995654
2023-12-29,3,0.011962926477436575
2023-12-29,4,0.010874131803705315
2023-12-29,5,0.01628519483082834
2024-01-01,1,-0.005249456222091262
2024-01-01,2,-0.006203313999044171
2024-01-01,3,-0.006388455476304027
2024-01-01,4,-0.002822483078716051
2024-01-01,5,-0.0007782317114186437
2024-01-02,1,-0.0012827168107766725
2024-01-02,2,-0.008722676982019477
2024-01-02,3,-0.009131815045744354
2024-01-02,4,-0.0013990800398010817
2024-01-02,5,-0.006340708938438923
2024-01-03,1,0.005754096519868525
2024-01-03,2,0.00027517003274515103
2024-01-03,3,0.0019195151696003623
2024-01-03,4,0.007508674782858158
2024-01-03,5,-0.00023877447620466552
2024-01-04,1,-0.008662747443794878
2024-01-04,2,-0.000571224350928805
2024-01-04,3,-0.0035088007413724906
2024-01-04,4,-0.0024874319849498734
2024-01-04,5,0.0011444578744576614
2024-01-05,1,-0.0025625029591489646
2024-01-05,2,-0.0010258954863933967
2024-01-05,3,-0.004395803933266095
2024-01-05,4,-0.003659788766513411
2024-01-05,5,-0.006146624977879326
2024-01-08,1,-0.009512880671244164
2024-01-08,2,-0.01131103855937974
2024-01-08,3,-0.008813404433478736
2024-01-08,4,-0.011497287318840341
2024-01-08,5,-0.007529323519351767
2024-01-09,1,0.005537930818120388
2024-01-09,2,0.008032700429928291
2024-01-09,3,0.0029138382603889615
2024-01-09,4,0.006784870378067595
2024-01-09,5,0.00497352329811051
2024-01-10,1,0.016911392032131798
2024-01-10,2,0.01181881205207235
2024-01-10,3,0.011888089590108331
2024-01-10,4,0.004058208293937076
2024-01-10,5,0.00965697120863332
2024-01-11,1,0.012350768860784306
2024-01-11,2,0.004396735444850089
2024-01-11,3,-0.0007707165635268461
2024-01-11,4,0.00402973947591363
2024-01-11,5,-0.0011852464320775155
2024-01-12,1,-0.003214798956497403
2024-01-12,2,-0.007301266418840769
2024-01-12,3,-0.004008545571268921
2024-01-12,4,-0.003024977854819944
2024-01-12,5,-0.0023964444262094347
2024-01-15,1,0.003989200524526396
2024-01-15,2,-0.005188068902514763
2024-01-15,3,0.002028677960289044
2024-01-15,4,-0.003774608969518617
2024-01-15,5,0.002947145168782234
2024-01-16,1,-0.0020307071345255635
2024-01-16,2,-0.007864852674804523
2024-01-16,3,-0.008477506885774044
2024-01-16,4,-0.0035660228994429293
2024-01-16,5,-0.005907746180564992
2024-01-17,1,-0.010477854827367183
2024-01-17,2,-0.008937748958379984
2024-01-17,3,-0.012464702371847231
2024-01-17,4,-0.012273099461607671
2024-01-17,5,-0.01289243595554114
2024-01-18,1,-0.0002152297537762241
2024-01-18,2,0.0033565978836872894
2024-01-18,3,-0.0028044854020375836
2024-01-18,4,0.0030794975106093175
2024-01-18,5,0.0011196395946648768
2024-01-19,1,0.004164138271507189
2024-01-19,2,-0.0023592121998973936
2024-01-19,3,-0.0015558099322222686
2024-01-19,4,-0.0022797760237698137
2024-01-19,5,-0.00025742566504477005
2024-01-22,1,0.009553305607251511
2024-01-22,2,0.012905045298400529
2024-01-22,3,0.011182511039660668
2024-01-22,4,0.01244007033211621
2024-01-22,5,0.008791332227410693
2024-01-23,1,0.006193932084436721
2024-01-23,2,0.005059004909648049
2024-01-23,3,0.005097615637488167
2024-01-23,4,0.011354832075509786
2024-01-23,5,0.007631265806904292
2024-01-24,1,-0.014225238861757689
2024-01-24,2,-0.01526819112991548
2024-01-24,3,-0.01343167995507449
2024-01-24,4,-0.018529610998294786
2024-01-24,5,-0.008221721395824388
2024-01-25,1,0.01405499828599335
2024-01-25,2,0.011123397316000205
2024-01-25,3,0.01038820675991196
2024-01-25,4,0.014194307313674319
2024-01-25,5,0.011669036097255024
2024-01-26,1,-0.0007465756857160521
2024-01-26,2,-0.001814899500716724
2024-01-26,3,-0.008403169802235197
2024-01-26,4,0.00013283749867004212
2024-01-26,5,-0.002812765753627975
2024-01-29,1,-0.006334087209642257
2024-01-29,2,-0.005801553170139676
2024-01-29,3,-0.0072596000355058705
2024-01-29,4,-0.0011745419185516625
2024-01-29,5,-0.009295921300840828
2024-01-30,1,0.0013362361393861103
2024-01-30,2,-0.0022425255546168563
2024-01-30,3,-0.004718232447037467
2024-01-30,4,-0.001583427417209791
2024-01-30,5,-0.004077675497737953
2024-01-31,1,-0.002431369634910705
2024-01-31,2,-0.0031833941679371616
2024-01-31,3,0.0005945200241193292
2024-01-31,4,-0.0020561647967337923
2024-01-31,5,0.003199783654103955
2024-02-01,1,-0.008385150773553101
2024-02-01,2,-0.010496159996335946
2024-02-01,3,-0.007675582009849222
2024-02-01,4,-0.010535451623236011
2024-02-01,5,-0.011201713569126328
2024-02-02,1,-0.00032673100454270543
2024-02-02,2,0.006778304893297349
2024-02-02,3,0.0005589329690924849
2024-02-02,4,0.003914630995276933
2024-02-02,5,0.002827259793106195
2024-02-05,1,-0.005300570208242476
2024-02-05,2,-0.001101198235300492
2024-02-05,3,-0.0042808802900093194
2024-02-05,4,1.2841506337824514e-05
2024-02-05,5,-0.001552110509939731
2024-02-06,1,-0.011594620832920186
2024-02-06,2,-0.008813560789533974
2024-02-06,3,-0.012616494452707305
2024-02-06,4,-0.009166060116013654
2024-02-06,5,-0.008736519884965724
2024-02-07,1,0.007094416848018611
2024-02-07,2,0.0015976571388291946
2024-02-07,3,0.007046426841987561
2024-02-07,4,0.004411508621295974
2024-02-07,5,0.0114195842809248
2024-02-08,1,-0.010136557823396945
2024-02-08,2,-0.007292467776867017
2024-02-08,3,-0.016148958752868738
2024-02-08,4,-0.015927396548582027
2024-02-08,5,-0.00936359229105115
2024-02-09,1,0.006851428610703072
2024-02-09,2,0.0058196213163554875
2024-02-09,3,0.006003750284787296
2024-02-09,4,0.004364525456036071
2024-02-09,5,0.0007505276288306013
2024-02-12,1,-0.007400114945561423
2024-02-12,2,-0.0022926455707780193
2024-02-12,3,-0.005348190224596313
2024-02-12,4,-0.006418818308031995
2024-02-12,5,-0.007369509050999159
2024-02-13,1,0.012210273269368797
2024-02-13,2,0.01062676792077185
2024-02-13,3,0.013043186397573923
2024-02-13,4,0.011789561836590653
2024-02-13,5,0.011021545424356398
2024-02-14,1,0.0054185996797690185
2024-02-14,2,0.008655152777589659
2024-02-14,3,0.00465612241369062
2024-02-14,4,0.00010671736241112464
2024-02-14,5,0.0011655627900570764
2024-02-15,1,0.00668409370647139
2024-02-15,2,0.012838168109328543
2024-02-15,3,0.008788088348739731
2024-02-15,4,0.008818766374748759
2024-02-15,5,0.007734101688893599
2024-02-16,1,-0.024628366236897806
2024-02-16,2,-0.025366738320221693
2024-02-16,3,-0.021011648852044568
2024-02-16,4,-0.019183482983181788
2024-02-16,5,-0.01763168631911595
2024-02-19,1,-0.0049001724217061435
2024-02-19,2,-0.0016782329114553326
2024-02-19,3,-0.005230353596288915
2024-02-19,4,-0.002460651645935551
2024-02-19,5,-0.006161142595732154
2024-02-20,1,-0.0027394396498415198
2024-02-20,2,-0.005146293626020145
2024-02-20,3,0.00169532620229375
2024-02-20,4,-0.00048261445179590247
2024-02-20,5,0.0014284383953471703
2024-02-21,1,0.003180124072202077
2024-02-21,2,0.007302057685645095
2024-02-21,3,0.005763845787404869
2024-02-21,4,-0.001085313186392215
